"","zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"1206",50510,94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,"Whisky",630,31,0.627490039840637,0.0308764940239044
"1207",50510,94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,"Vodka",391,29,0.389442231075697,0.0288844621513944
"1208",50510,94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,"Misc",146,4,0.145418326693227,0.00398406374501992
"1209",50510,94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,"Gin",58,2,0.0577689243027888,0.00199203187250996
"1210",50510,94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,"Rum",289,11,0.287848605577689,0.0109561752988048
"1211",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Amaretto",4269,486,0.59423719376392,0.0676503340757238
"1212",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Whisky",408881,30645,56.9155066815145,4.2657293986637
"1213",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Brandy",23793,1961,3.31194320712695,0.272967706013363
"1214",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Vodka",162468,15423,22.6152561247216,2.14685412026726
"1215",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Rum",150326,11255,20.9251113585746,1.56667594654788
"1216",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Gin",15826,1249,2.20295100222717,0.173858574610245
"1217",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Distilled Spirits",7122,608,0.991369710467706,0.0846325167037862
"1218",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Schnapps",48546,3812,6.75751670378619,0.530623608017817
"1219",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Tequila",40632,2977,5.65590200445434,0.414393095768374
"1220",50511,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42,"Misc",87003,5355,12.1106625835189,0.745406458797327
"1221",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Amaretto",59,7,0.0413454800280308,0.00490539593552908
"1222",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Misc",3042,163,2.13174491941135,0.114225648213034
"1223",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Rum",8279,652,5.80168185003504,0.456902592852137
"1224",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Vodka",9298,1084,6.51576734407849,0.759635599159075
"1225",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Gin",492,48,0.344779257182901,0.0336370007007709
"1226",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Distilled Spirits",563,27,0.394533987386125,0.0189208128941836
"1227",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Schnapps",1670,120,1.17028731604765,0.0840925017519271
"1228",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Whisky",18903,1559,13.2466713384723,1.09250175192712
"1229",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Brandy",954,93,0.668535388927821,0.0651716888577435
"1230",50514,90.6,12.6,3.8,30096,1427,1417,0,0,0,0,0,10,"Tequila",2805,82,1.9656622284513,0.0574632095304835
"1231",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Rum",52973,3357,53.8891149542218,3.41505595116989
"1232",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Schnapps",18487,1277,18.8067141403866,1.29908443540183
"1233",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Misc",30033,1446,30.5523906408952,1.47100712105799
"1234",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Distilled Spirits",1259,53,1.28077314343845,0.0539165818921668
"1235",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Vodka",45493,3744,46.2797558494405,3.8087487283825
"1236",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Whisky",133312,8813,135.617497456765,8.96541200406918
"1237",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Amaretto",1210,138,1.23092573753815,0.140386571719227
"1238",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Gin",3731,299,3.79552390640895,0.304170905391658
"1239",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Brandy",5192,423,5.28179043743642,0.430315361139369
"1240",50517,97,16.8,2,28906,983,943,24,0,0,0,8,8,"Tequila",10915,562,11.1037639877925,0.571719226856562
"1241",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Amaretto",564,35,0.163241678726483,0.0101302460202605
"1242",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Distilled Spirits",816,40,0.236179450072359,0.0115774240231548
"1243",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Vodka",31918,3433,9.23820549927641,0.993632416787265
"1244",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Gin",1842,152,0.533140376266281,0.0439942112879884
"1245",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Tequila",7536,416,2.18118668596237,0.12040520984081
"1246",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Rum",28909,1968,8.36729377713459,0.569609261939219
"1247",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Whisky",49942,3592,14.45499276411,1.03965267727931
"1248",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Schnapps",4335,356,1.25470332850941,0.103039073806078
"1249",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Brandy",1756,141,0.508248914616498,0.0408104196816208
"1250",50525,88.9,21.9,7.1,29799,3455,2939,24,0,49,0,387,56,"Misc",8807,620,2.54905933429812,0.1794500723589
"1251",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Gin",54,3,0.0763790664780764,0.00424328147100424
"1252",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Amaretto",25,4,0.0353606789250354,0.00565770862800566
"1253",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Tequila",358,14,0.506364922206506,0.0198019801980198
"1254",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Vodka",5695,708,8.05516265912306,1.001414427157
"1255",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Distilled Spirits",38,1,0.0537482319660538,0.00141442715700141
"1256",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Brandy",161,15,0.227722772277228,0.0212164073550212
"1257",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Rum",1807,146,2.55586987270156,0.206506364922207
"1258",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Schnapps",156,15,0.220650636492221,0.0212164073550212
"1259",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Misc",393,16,0.555869872701556,0.0226308345120226
"1260",50529,90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,"Whisky",4073,273,5.76096181046676,0.386138613861386
"1261",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Amaretto",226,36,0.184791496320523,0.0294358135731807
"1262",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Gin",211,20,0.172526573998365,0.0163532297628782
"1263",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Tequila",1912,114,1.56336876533115,0.0932134096484056
"1264",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Whisky",25419,1692,20.78413736713,1.38348323793949
"1265",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Vodka",10533,1083,8.61242845461979,0.885527391659853
"1266",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Distilled Spirits",13,1,0.0106295993458708,0.000817661488143908
"1267",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Schnapps",4423,326,3.61651676206051,0.266557645134914
"1268",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Misc",5281,272,4.31807031888798,0.222403924775143
"1269",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Brandy",1264,129,1.0335241210139,0.105478331970564
"1270",50530,91.8,14.6,2.3,31989,1223,1197,0,3,0,0,4,19,"Rum",9031,560,7.38430089942764,0.457890433360589
"1271",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Vodka",52418,5315,13.4924066924067,1.36808236808237
"1272",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Gin",4549,407,1.17091377091377,0.104761904761905
"1273",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Misc",18394,1020,4.73462033462033,0.262548262548263
"1274",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Amaretto",644,66,0.165765765765766,0.016988416988417
"1275",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Whisky",117065,9435,30.1325611325611,2.42857142857143
"1276",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Tequila",11766,660,3.02857142857143,0.16988416988417
"1277",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Rum",31046,2277,7.99124839124839,0.586100386100386
"1278",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Brandy",4119,314,1.06023166023166,0.0808236808236808
"1279",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Distilled Spirits",390,18,0.1003861003861,0.00463320463320463
"1280",50533,88.1,16.4,9,27930,3885,3767,11,24,0,0,36,47,"Schnapps",8813,659,2.26846846846847,0.16962676962677
"1281",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Distilled Spirits",76,2,0.0805084745762712,0.00211864406779661
"1282",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Whisky",8240,497,8.72881355932203,0.526483050847458
"1283",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Rum",3153,215,3.34004237288136,0.227754237288136
"1284",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Brandy",162,12,0.171610169491525,0.0127118644067797
"1285",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Amaretto",50,8,0.0529661016949153,0.00847457627118644
"1286",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Tequila",2673,118,2.83156779661017,0.125
"1287",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Misc",763,34,0.808262711864407,0.0360169491525424
"1288",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Gin",146,11,0.154661016949153,0.0116525423728814
"1289",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Schnapps",367,26,0.388771186440678,0.0275423728813559
"1290",50535,93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,"Vodka",3821,486,4.04766949152542,0.514830508474576
"1291",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Misc",44007,2420,9.6570111915734,0.531051130129471
"1292",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Amaretto",2275,314,0.499231950844854,0.0689049813473777
"1293",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Tequila",17839,1010,3.91463682247092,0.22163704191354
"1294",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Gin",9554,797,2.09655475093263,0.174895764757516
"1295",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Schnapps",29145,2361,6.39565503620803,0.518104015799868
"1296",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Vodka",85651,8801,18.7954794821154,1.93131446126838
"1297",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Whisky",249916,18959,54.8422207592714,4.16041255211762
"1298",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Distilled Spirits",3524,305,0.773315777924073,0.0669299978055738
"1299",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Rum",89959,6395,19.7408382707922,1.40333552775949
"1300",50536,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35,"Brandy",12300,1043,2.69914417379855,0.228878648233487
"1301",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Tequila",224,9,0.280701754385965,0.0112781954887218
"1302",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Vodka",2232,281,2.79699248120301,0.352130325814536
"1303",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Misc",462,22,0.578947368421053,0.0275689223057644
"1304",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Brandy",29,1,0.0363408521303258,0.0012531328320802
"1305",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Amaretto",36,5,0.0451127819548872,0.006265664160401
"1306",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Gin",68,4,0.0852130325814536,0.0050125313283208
"1307",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Schnapps",228,15,0.285714285714286,0.018796992481203
"1308",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Whisky",4961,378,6.21679197994987,0.473684210526316
"1309",50540,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,"Rum",6689,437,8.38220551378446,0.547619047619048
"1310",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Gin",147,11,0.165168539325843,0.0123595505617978
"1311",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Rum",3578,253,4.02022471910112,0.284269662921348
"1312",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Tequila",1339,62,1.50449438202247,0.0696629213483146
"1313",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Whisky",7291,485,8.19213483146067,0.544943820224719
"1314",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Amaretto",18,3,0.0202247191011236,0.00337078651685393
"1315",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Vodka",5810,733,6.52808988764045,0.823595505617978
"1316",50541,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0,"Schnapps",193,18,0.21685393258427,0.0202247191011236
