category,Table Name,zipcode,bachelor,high.school,income,pop.asian,pop.black,pop.hawai,pop.indian,pop.multi,pop.other,pop.white,population,sale.dollars,sale.volume,unemployment
Rum,project.sales.zipcodes.csv,50459,,,,,,,,,,,,41660,3152,
Amaretto,project.sales.zipcodes.csv,50459,,,,,,,,,,,,571,68,
Gin,project.sales.zipcodes.csv,50459,,,,,,,,,,,,5042,379,
Brandy,project.sales.zipcodes.csv,50459,,,,,,,,,,,,10031,783,
Schnapps,project.sales.zipcodes.csv,50459,,,,,,,,,,,,10734,733,
Distilled Spirits,project.sales.zipcodes.csv,50459,,,,,,,,,,,,476,22,
Vodka,project.sales.zipcodes.csv,50636,,,,,,,,,,,,8786,990,
Misc,project.sales.zipcodes.csv,50636,,,,,,,,,,,,2941,162,
Whisky,project.sales.zipcodes.csv,50636,,,,,,,,,,,,14523,1222,
Gin,project.sales.zipcodes.csv,50636,,,,,,,,,,,,511,59,
Rum,project.sales.zipcodes.csv,50636,,,,,,,,,,,,4886,330,
Brandy,project.sales.zipcodes.csv,50636,,,,,,,,,,,,1401,139,
Tequila,project.sales.zipcodes.csv,50636,,,,,,,,,,,,1174,106,
Schnapps,project.sales.zipcodes.csv,50636,,,,,,,,,,,,1334,129,
Distilled Spirits,project.sales.zipcodes.csv,50636,,,,,,,,,,,,113,5,
Amaretto,project.sales.zipcodes.csv,50636,,,,,,,,,,,,103,17,
Whisky,project.sales.zipcodes.csv,51338,,,,,,,,,,,,4684,369,
Gin,project.sales.zipcodes.csv,51338,,,,,,,,,,,,18,3,
Vodka,project.sales.zipcodes.csv,51338,,,,,,,,,,,,1106,148,
Rum,project.sales.zipcodes.csv,51338,,,,,,,,,,,,1496,101,
Brandy,project.sales.zipcodes.csv,51338,,,,,,,,,,,,55,6,
Misc,project.sales.zipcodes.csv,51338,,,,,,,,,,,,273,12,
Schnapps,project.sales.zipcodes.csv,51338,,,,,,,,,,,,179,15,
Amaretto,project.sales.zipcodes.csv,51338,,,,,,,,,,,,47,8,
Tequila,project.sales.zipcodes.csv,51338,,,,,,,,,,,,149,12,
Misc,project.sales.zipcodes.csv,52159,,,,,,,,,,,,11168,671,
Tequila,project.sales.zipcodes.csv,52159,,,,,,,,,,,,3747,272,
Whisky,project.sales.zipcodes.csv,52159,,,,,,,,,,,,60403,3960,
Rum,project.sales.zipcodes.csv,52159,,,,,,,,,,,,31511,2164,
Distilled Spirits,project.sales.zipcodes.csv,52159,,,,,,,,,,,,325,15,
Gin,project.sales.zipcodes.csv,52159,,,,,,,,,,,,2249,181,
Vodka,project.sales.zipcodes.csv,52159,,,,,,,,,,,,28794,3184,
Brandy,project.sales.zipcodes.csv,52159,,,,,,,,,,,,5558,526,
Amaretto,project.sales.zipcodes.csv,52159,,,,,,,,,,,,824,102,
Schnapps,project.sales.zipcodes.csv,52159,,,,,,,,,,,,16348,1214,
Misc,project.sales.zipcodes.csv,50483,,,,,,,,,,,,15775,784,
Whisky,project.sales.zipcodes.csv,50483,,,,,,,,,,,,94431,6625,
Brandy,project.sales.zipcodes.csv,50483,,,,,,,,,,,,2242,189,
Rum,project.sales.zipcodes.csv,50483,,,,,,,,,,,,47560,3086,
Gin,project.sales.zipcodes.csv,50483,,,,,,,,,,,,2173,149,
Vodka,project.sales.zipcodes.csv,50483,,,,,,,,,,,,39881,3637,
Distilled Spirits,project.sales.zipcodes.csv,50483,,,,,,,,,,,,66,3,
Tequila,project.sales.zipcodes.csv,50483,,,,,,,,,,,,7622,309,
Amaretto,project.sales.zipcodes.csv,50483,,,,,,,,,,,,884,118,
Schnapps,project.sales.zipcodes.csv,50483,,,,,,,,,,,,15814,1130,
Whisky,project.sales.zipcodes.csv,50630,,,,,,,,,,,,14268,1418,
Gin,project.sales.zipcodes.csv,50630,,,,,,,,,,,,213,26,
Vodka,project.sales.zipcodes.csv,50630,,,,,,,,,,,,5327,695,
Misc,project.sales.zipcodes.csv,50630,,,,,,,,,,,,1601,108,
Rum,project.sales.zipcodes.csv,50630,,,,,,,,,,,,7703,556,
Brandy,project.sales.zipcodes.csv,50630,,,,,,,,,,,,2996,289,
Tequila,project.sales.zipcodes.csv,50630,,,,,,,,,,,,693,59,
Schnapps,project.sales.zipcodes.csv,50630,,,,,,,,,,,,4624,538,
Distilled Spirits,project.sales.zipcodes.csv,50630,,,,,,,,,,,,122,17,
Amaretto,project.sales.zipcodes.csv,50630,,,,,,,,,,,,50,8,
Misc,project.sales.zipcodes.csv,52314,,,,,,,,,,,,288130,23909,
Whisky,project.sales.zipcodes.csv,52314,,,,,,,,,,,,610724,32552,
Brandy,project.sales.zipcodes.csv,52314,,,,,,,,,,,,27593,1657,
Tequila,project.sales.zipcodes.csv,52314,,,,,,,,,,,,250034,11822,
Distilled Spirits,project.sales.zipcodes.csv,52314,,,,,,,,,,,,156880,21519,
Gin,project.sales.zipcodes.csv,52314,,,,,,,,,,,,50684,3255,
Vodka,project.sales.zipcodes.csv,52314,,,,,,,,,,,,378353,29375,
Rum,project.sales.zipcodes.csv,52314,,,,,,,,,,,,254377,17350,
Amaretto,project.sales.zipcodes.csv,52314,,,,,,,,,,,,8511,763,
Schnapps,project.sales.zipcodes.csv,52314,,,,,,,,,,,,190765,13251,
Misc,project.sales.zipcodes.csv,51050,,,,,,,,,,,,8103,430,
Whisky,project.sales.zipcodes.csv,51050,,,,,,,,,,,,52974,3634,
Vodka,project.sales.zipcodes.csv,51050,,,,,,,,,,,,20813,2126,
Rum,project.sales.zipcodes.csv,51050,,,,,,,,,,,,21700,1315,
Gin,project.sales.zipcodes.csv,51050,,,,,,,,,,,,1484,137,
Distilled Spirits,project.sales.zipcodes.csv,51050,,,,,,,,,,,,171,8,
Brandy,project.sales.zipcodes.csv,51050,,,,,,,,,,,,4219,378,
Tequila,project.sales.zipcodes.csv,51050,,,,,,,,,,,,1976,120,
Schnapps,project.sales.zipcodes.csv,51050,,,,,,,,,,,,8210,609,
Amaretto,project.sales.zipcodes.csv,51050,,,,,,,,,,,,413,65,
Misc,project.sales.zipcodes.csv,52004,,,,,,,,,,,,2646,139,
Whisky,project.sales.zipcodes.csv,52004,,,,,,,,,,,,10547,895,
Tequila,project.sales.zipcodes.csv,52004,,,,,,,,,,,,1261,67,
Gin,project.sales.zipcodes.csv,52004,,,,,,,,,,,,753,69,
Vodka,project.sales.zipcodes.csv,52004,,,,,,,,,,,,7815,796,
Rum,project.sales.zipcodes.csv,52004,,,,,,,,,,,,5932,440,
Brandy,project.sales.zipcodes.csv,52004,,,,,,,,,,,,2874,149,
Schnapps,project.sales.zipcodes.csv,52004,,,,,,,,,,,,2692,194,
Amaretto,project.sales.zipcodes.csv,52004,,,,,,,,,,,,36,5,
Misc,project.sales.zipcodes.csv,51521,,,,,,,,,,,,28660,1500,
Brandy,project.sales.zipcodes.csv,51521,,,,,,,,,,,,5395,444,
Vodka,project.sales.zipcodes.csv,51521,,,,,,,,,,,,50468,4955,
Whisky,project.sales.zipcodes.csv,51521,,,,,,,,,,,,149024,9148,
Gin,project.sales.zipcodes.csv,51521,,,,,,,,,,,,4568,421,
Rum,project.sales.zipcodes.csv,51521,,,,,,,,,,,,63808,4134,
Tequila,project.sales.zipcodes.csv,51521,,,,,,,,,,,,11299,575,
Amaretto,project.sales.zipcodes.csv,51521,,,,,,,,,,,,1814,271,
Schnapps,project.sales.zipcodes.csv,51521,,,,,,,,,,,,27040,1856,
Distilled Spirits,project.sales.zipcodes.csv,51521,,,,,,,,,,,,2235,107,
Misc,project.sales.zipcodes.csv,51246,,,,,,,,,,,,21563,1330,
Vodka,project.sales.zipcodes.csv,51246,,,,,,,,,,,,38960,4105,
Whisky,project.sales.zipcodes.csv,51246,,,,,,,,,,,,134738,9913,
Rum,project.sales.zipcodes.csv,51246,,,,,,,,,,,,73602,4764,
Schnapps,project.sales.zipcodes.csv,51246,,,,,,,,,,,,27377,1937,
Tequila,project.sales.zipcodes.csv,51246,,,,,,,,,,,,6542,345,
Distilled Spirits,project.sales.zipcodes.csv,51246,,,,,,,,,,,,947,48,
Gin,project.sales.zipcodes.csv,51246,,,,,,,,,,,,2017,176,
Brandy,project.sales.zipcodes.csv,51246,,,,,,,,,,,,8742,787,
Amaretto,project.sales.zipcodes.csv,51246,,,,,,,,,,,,1837,260,
Misc,project.sales.zipcodes.csv,50674,,,,,,,,,,,,5774,350,
Rum,project.sales.zipcodes.csv,50674,,,,,,,,,,,,19484,1480,
Whisky,project.sales.zipcodes.csv,50674,,,,,,,,,,,,38234,3003,
Distilled Spirits,project.sales.zipcodes.csv,50674,,,,,,,,,,,,40,2,
Gin,project.sales.zipcodes.csv,50674,,,,,,,,,,,,1044,87,
Vodka,project.sales.zipcodes.csv,50674,,,,,,,,,,,,13866,1453,
Brandy,project.sales.zipcodes.csv,50674,,,,,,,,,,,,3573,359,
Tequila,project.sales.zipcodes.csv,50674,,,,,,,,,,,,2389,144,
Amaretto,project.sales.zipcodes.csv,50674,,,,,,,,,,,,401,39,
Schnapps,project.sales.zipcodes.csv,50674,,,,,,,,,,,,5844,527,
Misc,project.sales.zipcodes.csv,52101,,,,,,,,,,,,114584,6480,
Whisky,project.sales.zipcodes.csv,52101,,,,,,,,,,,,385918,24983,
Vodka,project.sales.zipcodes.csv,52101,,,,,,,,,,,,286025,26132,
Rum,project.sales.zipcodes.csv,52101,,,,,,,,,,,,172073,11615,
Brandy,project.sales.zipcodes.csv,52101,,,,,,,,,,,,41729,3383,
Tequila,project.sales.zipcodes.csv,52101,,,,,,,,,,,,59719,4031,
Gin,project.sales.zipcodes.csv,52101,,,,,,,,,,,,46876,3236,
Distilled Spirits,project.sales.zipcodes.csv,52101,,,,,,,,,,,,3837,174,
Amaretto,project.sales.zipcodes.csv,52101,,,,,,,,,,,,5974,532,
Schnapps,project.sales.zipcodes.csv,52101,,,,,,,,,,,,64581,4888,
Vodka,project.sales.zipcodes.csv,51040,,,,,,,,,,,,58169,6239,
Tequila,project.sales.zipcodes.csv,51040,,,,,,,,,,,,15857,899,
Whisky,project.sales.zipcodes.csv,51040,,,,,,,,,,,,105305,6679,
Misc,project.sales.zipcodes.csv,51040,,,,,,,,,,,,20897,1269,
Amaretto,project.sales.zipcodes.csv,51040,,,,,,,,,,,,721,79,
Rum,project.sales.zipcodes.csv,51040,,,,,,,,,,,,49550,3493,
Brandy,project.sales.zipcodes.csv,51040,,,,,,,,,,,,8798,689,
Schnapps,project.sales.zipcodes.csv,51040,,,,,,,,,,,,20491,1437,
Distilled Spirits,project.sales.zipcodes.csv,51040,,,,,,,,,,,,1744,76,
Gin,project.sales.zipcodes.csv,51040,,,,,,,,,,,,4538,434,
Rum,project.sales.zipcodes.csv,50514,,,,,,,,,,,,8279,652,
Misc,project.sales.zipcodes.csv,50514,,,,,,,,,,,,3042,163,
Whisky,project.sales.zipcodes.csv,50514,,,,,,,,,,,,18903,1559,
Gin,project.sales.zipcodes.csv,50514,,,,,,,,,,,,492,48,
Vodka,project.sales.zipcodes.csv,50514,,,,,,,,,,,,9298,1084,
Brandy,project.sales.zipcodes.csv,50514,,,,,,,,,,,,954,93,
Tequila,project.sales.zipcodes.csv,50514,,,,,,,,,,,,2805,82,
Amaretto,project.sales.zipcodes.csv,50514,,,,,,,,,,,,59,7,
Schnapps,project.sales.zipcodes.csv,50514,,,,,,,,,,,,1670,120,
Distilled Spirits,project.sales.zipcodes.csv,50514,,,,,,,,,,,,563,27,
Misc,project.sales.zipcodes.csv,52748,,,,,,,,,,,,37114,2350,
Vodka,project.sales.zipcodes.csv,52748,,,,,,,,,,,,106942,10365,
Whisky,project.sales.zipcodes.csv,52748,,,,,,,,,,,,145268,9989,
Brandy,project.sales.zipcodes.csv,52748,,,,,,,,,,,,11163,667,
Distilled Spirits,project.sales.zipcodes.csv,52748,,,,,,,,,,,,3504,180,
Gin,project.sales.zipcodes.csv,52748,,,,,,,,,,,,12162,1118,
Rum,project.sales.zipcodes.csv,52748,,,,,,,,,,,,75788,5347,
Tequila,project.sales.zipcodes.csv,52748,,,,,,,,,,,,17674,1195,
Amaretto,project.sales.zipcodes.csv,52748,,,,,,,,,,,,922,83,
Schnapps,project.sales.zipcodes.csv,52748,,,,,,,,,,,,14433,1114,
Tequila,project.sales.zipcodes.csv,51245,,,,,,,,,,,,2542,131,
Amaretto,project.sales.zipcodes.csv,51245,,,,,,,,,,,,336,50,
Misc,project.sales.zipcodes.csv,52040,,,,,,,,,,,,32938,2589,
Whisky,project.sales.zipcodes.csv,52040,,,,,,,,,,,,226983,19930,
Gin,project.sales.zipcodes.csv,52040,,,,,,,,,,,,6419,635,
Vodka,project.sales.zipcodes.csv,52040,,,,,,,,,,,,70304,7516,
Rum,project.sales.zipcodes.csv,52040,,,,,,,,,,,,62206,4476,
Brandy,project.sales.zipcodes.csv,52040,,,,,,,,,,,,6490,542,
Tequila,project.sales.zipcodes.csv,52040,,,,,,,,,,,,9548,702,
Schnapps,project.sales.zipcodes.csv,52040,,,,,,,,,,,,25335,2301,
Amaretto,project.sales.zipcodes.csv,52040,,,,,,,,,,,,1601,194,
Distilled Spirits,project.sales.zipcodes.csv,52040,,,,,,,,,,,,948,60,
Brandy,project.sales.zipcodes.csv,52591,,,,,,,,,,,,3777,358,
Rum,project.sales.zipcodes.csv,52591,,,,,,,,,,,,16339,1362,
Misc,project.sales.zipcodes.csv,52591,,,,,,,,,,,,9451,584,
Whisky,project.sales.zipcodes.csv,52591,,,,,,,,,,,,48577,3773,
Gin,project.sales.zipcodes.csv,52591,,,,,,,,,,,,1833,185,
Vodka,project.sales.zipcodes.csv,52591,,,,,,,,,,,,19376,2382,
Tequila,project.sales.zipcodes.csv,52591,,,,,,,,,,,,4674,398,
Amaretto,project.sales.zipcodes.csv,52591,,,,,,,,,,,,583,78,
Schnapps,project.sales.zipcodes.csv,52591,,,,,,,,,,,,11948,1049,
Distilled Spirits,project.sales.zipcodes.csv,52591,,,,,,,,,,,,312,15,
Misc,project.sales.zipcodes.csv,51455,,,,,,,,,,,,6515,376,
Whisky,project.sales.zipcodes.csv,51455,,,,,,,,,,,,44040,3146,
Rum,project.sales.zipcodes.csv,51455,,,,,,,,,,,,21062,1360,
Distilled Spirits,project.sales.zipcodes.csv,51455,,,,,,,,,,,,239,11,
Gin,project.sales.zipcodes.csv,51455,,,,,,,,,,,,859,68,
Vodka,project.sales.zipcodes.csv,51455,,,,,,,,,,,,15976,1375,
Brandy,project.sales.zipcodes.csv,51455,,,,,,,,,,,,1896,183,
Tequila,project.sales.zipcodes.csv,51455,,,,,,,,,,,,1617,98,
Amaretto,project.sales.zipcodes.csv,51455,,,,,,,,,,,,239,23,
Schnapps,project.sales.zipcodes.csv,51455,,,,,,,,,,,,4237,316,
Misc,project.sales.zipcodes.csv,51108,,,,,,,,,,,,63567,3908,
Whisky,project.sales.zipcodes.csv,51108,,,,,,,,,,,,234176,16426,
Vodka,project.sales.zipcodes.csv,51108,,,,,,,,,,,,171756,16073,
Rum,project.sales.zipcodes.csv,51108,,,,,,,,,,,,117534,8395,
Brandy,project.sales.zipcodes.csv,51108,,,,,,,,,,,,25950,1519,
Tequila,project.sales.zipcodes.csv,51108,,,,,,,,,,,,48436,3395,
Gin,project.sales.zipcodes.csv,51108,,,,,,,,,,,,15499,1436,
Distilled Spirits,project.sales.zipcodes.csv,51108,,,,,,,,,,,,3466,151,
Amaretto,project.sales.zipcodes.csv,51108,,,,,,,,,,,,1948,175,
Schnapps,project.sales.zipcodes.csv,51108,,,,,,,,,,,,24237,1625,
Whisky,project.sales.zipcodes.csv,52803,,,,,,,,,,,,177067,10388,
Gin,project.sales.zipcodes.csv,52803,,,,,,,,,,,,38293,3043,
Vodka,project.sales.zipcodes.csv,52803,,,,,,,,,,,,272171,20612,
Rum,project.sales.zipcodes.csv,52803,,,,,,,,,,,,54957,3697,
Brandy,project.sales.zipcodes.csv,52803,,,,,,,,,,,,180806,6818,
Misc,project.sales.zipcodes.csv,52803,,,,,,,,,,,,19469,903,
Schnapps,project.sales.zipcodes.csv,52803,,,,,,,,,,,,8656,498,
Tequila,project.sales.zipcodes.csv,52803,,,,,,,,,,,,64583,2078,
Brandy,project.sales.zipcodes.csv,50851,,,,,,,,,,,,1185,107,
Tequila,project.sales.zipcodes.csv,50851,,,,,,,,,,,,4353,240,
Whisky,project.sales.zipcodes.csv,50851,,,,,,,,,,,,19996,1258,
Gin,project.sales.zipcodes.csv,50851,,,,,,,,,,,,631,56,
Vodka,project.sales.zipcodes.csv,50851,,,,,,,,,,,,9581,1264,
Misc,project.sales.zipcodes.csv,50851,,,,,,,,,,,,3398,220,
Rum,project.sales.zipcodes.csv,50851,,,,,,,,,,,,3740,249,
Amaretto,project.sales.zipcodes.csv,50851,,,,,,,,,,,,509,33,
Schnapps,project.sales.zipcodes.csv,50851,,,,,,,,,,,,1855,166,
Brandy,project.sales.zipcodes.csv,51023,,,,,,,,,,,,3209,277,
Whisky,project.sales.zipcodes.csv,51023,,,,,,,,,,,,57899,4878,
Gin,project.sales.zipcodes.csv,51023,,,,,,,,,,,,1040,108,
Vodka,project.sales.zipcodes.csv,51023,,,,,,,,,,,,21580,2178,
Misc,project.sales.zipcodes.csv,51023,,,,,,,,,,,,5492,321,
Rum,project.sales.zipcodes.csv,51023,,,,,,,,,,,,18963,1336,
Amaretto,project.sales.zipcodes.csv,51023,,,,,,,,,,,,314,34,
Schnapps,project.sales.zipcodes.csv,51023,,,,,,,,,,,,9815,646,
Tequila,project.sales.zipcodes.csv,51023,,,,,,,,,,,,6613,243,
Misc,project.sales.zipcodes.csv,50659,,,,,,,,,,,,17228,1087,
Whisky,project.sales.zipcodes.csv,50659,,,,,,,,,,,,86945,7967,
Rum,project.sales.zipcodes.csv,50659,,,,,,,,,,,,35118,2507,
Vodka,project.sales.zipcodes.csv,50659,,,,,,,,,,,,43107,5423,
Tequila,project.sales.zipcodes.csv,50659,,,,,,,,,,,,6114,373,
Gin,project.sales.zipcodes.csv,50659,,,,,,,,,,,,1808,202,
Brandy,project.sales.zipcodes.csv,50659,,,,,,,,,,,,5754,555,
Amaretto,project.sales.zipcodes.csv,50659,,,,,,,,,,,,658,90,
Schnapps,project.sales.zipcodes.csv,50659,,,,,,,,,,,,13844,1084,
Distilled Spirits,project.sales.zipcodes.csv,50659,,,,,,,,,,,,619,27,
Gin,project.sales.zipcodes.csv,52401,,,,,,,,,,,,65440,3481,
Whisky,project.sales.zipcodes.csv,52401,,,,,,,,,,,,712645,29770,
Vodka,project.sales.zipcodes.csv,52401,,,,,,,,,,,,494515,31298,
Misc,project.sales.zipcodes.csv,52401,,,,,,,,,,,,266925,14178,
Amaretto,project.sales.zipcodes.csv,52401,,,,,,,,,,,,10044,803,
Brandy,project.sales.zipcodes.csv,52401,,,,,,,,,,,,35137,1293,
Tequila,project.sales.zipcodes.csv,52401,,,,,,,,,,,,153807,5737,
Distilled Spirits,project.sales.zipcodes.csv,52401,,,,,,,,,,,,30852,3772,
Rum,project.sales.zipcodes.csv,52401,,,,,,,,,,,,266590,17514,
Schnapps,project.sales.zipcodes.csv,52401,,,,,,,,,,,,185972,12079,
Misc,project.sales.zipcodes.csv,52052,,,,,,,,,,,,17182,1103,
Whisky,project.sales.zipcodes.csv,52052,,,,,,,,,,,,101376,6679,
Gin,project.sales.zipcodes.csv,52052,,,,,,,,,,,,4362,312,
Vodka,project.sales.zipcodes.csv,52052,,,,,,,,,,,,44725,4694,
Rum,project.sales.zipcodes.csv,52052,,,,,,,,,,,,45782,2979,
Brandy,project.sales.zipcodes.csv,52052,,,,,,,,,,,,2578,228,
Tequila,project.sales.zipcodes.csv,52052,,,,,,,,,,,,7917,436,
Amaretto,project.sales.zipcodes.csv,52052,,,,,,,,,,,,535,84,
Schnapps,project.sales.zipcodes.csv,52052,,,,,,,,,,,,18576,1499,
Distilled Spirits,project.sales.zipcodes.csv,52052,,,,,,,,,,,,620,31,
Misc,project.sales.zipcodes.csv,50574,,,,,,,,,,,,11486,659,
Whisky,project.sales.zipcodes.csv,50574,,,,,,,,,,,,76436,6731,
Rum,project.sales.zipcodes.csv,50574,,,,,,,,,,,,29440,2337,
Tequila,project.sales.zipcodes.csv,50574,,,,,,,,,,,,4256,269,
Gin,project.sales.zipcodes.csv,50574,,,,,,,,,,,,5170,583,
Vodka,project.sales.zipcodes.csv,50574,,,,,,,,,,,,36088,4261,
Brandy,project.sales.zipcodes.csv,50574,,,,,,,,,,,,3499,293,
Amaretto,project.sales.zipcodes.csv,50574,,,,,,,,,,,,1238,160,
Schnapps,project.sales.zipcodes.csv,50574,,,,,,,,,,,,8137,645,
Distilled Spirits,project.sales.zipcodes.csv,50574,,,,,,,,,,,,504,24,
Misc,project.sales.zipcodes.csv,50644,,,,,,,,,,,,68840,4089,
Rum,project.sales.zipcodes.csv,50644,,,,,,,,,,,,117102,8508,
Brandy,project.sales.zipcodes.csv,50644,,,,,,,,,,,,14533,1219,
Vodka,project.sales.zipcodes.csv,50644,,,,,,,,,,,,149503,14698,
Schnapps,project.sales.zipcodes.csv,50644,,,,,,,,,,,,44563,3084,
Tequila,project.sales.zipcodes.csv,50644,,,,,,,,,,,,61207,5064,
Whisky,project.sales.zipcodes.csv,50644,,,,,,,,,,,,300115,20411,
Gin,project.sales.zipcodes.csv,50644,,,,,,,,,,,,12837,1105,
Amaretto,project.sales.zipcodes.csv,50644,,,,,,,,,,,,3175,313,
Distilled Spirits,project.sales.zipcodes.csv,50644,,,,,,,,,,,,4220,272,
Distilled Spirits,project.sales.zipcodes.csv,51023,,,,,,,,,,,,6,0,
Rum,project.sales.zipcodes.csv,52076,,,,,,,,,,,,11995,893,
Whisky,project.sales.zipcodes.csv,52076,,,,,,,,,,,,24871,1881,
Gin,project.sales.zipcodes.csv,52076,,,,,,,,,,,,989,112,
Vodka,project.sales.zipcodes.csv,52076,,,,,,,,,,,,11975,1441,
Misc,project.sales.zipcodes.csv,52076,,,,,,,,,,,,3482,235,
Brandy,project.sales.zipcodes.csv,52076,,,,,,,,,,,,1585,151,
Tequila,project.sales.zipcodes.csv,52076,,,,,,,,,,,,1699,116,
Amaretto,project.sales.zipcodes.csv,52076,,,,,,,,,,,,224,26,
Schnapps,project.sales.zipcodes.csv,52076,,,,,,,,,,,,5002,424,
Distilled Spirits,project.sales.zipcodes.csv,52076,,,,,,,,,,,,387,16,
Brandy,project.sales.zipcodes.csv,50651,,,,,,,,,,,,2801,256,
Tequila,project.sales.zipcodes.csv,50651,,,,,,,,,,,,4470,254,
Whisky,project.sales.zipcodes.csv,50651,,,,,,,,,,,,53238,3714,
Gin,project.sales.zipcodes.csv,50651,,,,,,,,,,,,1556,126,
Vodka,project.sales.zipcodes.csv,50651,,,,,,,,,,,,22827,2262,
Misc,project.sales.zipcodes.csv,50651,,,,,,,,,,,,9426,482,
Rum,project.sales.zipcodes.csv,50651,,,,,,,,,,,,16576,1217,
Amaretto,project.sales.zipcodes.csv,50651,,,,,,,,,,,,986,84,
Schnapps,project.sales.zipcodes.csv,50651,,,,,,,,,,,,10959,912,
Distilled Spirits,project.sales.zipcodes.csv,50651,,,,,,,,,,,,417,20,
Vodka,project.sales.zipcodes.csv,51103,,,,,,,,,,,,360986,26129,
Whisky,project.sales.zipcodes.csv,51103,,,,,,,,,,,,576310,29635,
Misc,project.sales.zipcodes.csv,51103,,,,,,,,,,,,187571,9872,
Amaretto,project.sales.zipcodes.csv,51103,,,,,,,,,,,,7527,605,
Tequila,project.sales.zipcodes.csv,51103,,,,,,,,,,,,193130,8297,
Brandy,project.sales.zipcodes.csv,51103,,,,,,,,,,,,150598,6537,
Rum,project.sales.zipcodes.csv,51103,,,,,,,,,,,,261598,17411,
Distilled Spirits,project.sales.zipcodes.csv,51103,,,,,,,,,,,,3934,260,
Gin,project.sales.zipcodes.csv,51103,,,,,,,,,,,,47777,3413,
Schnapps,project.sales.zipcodes.csv,51103,,,,,,,,,,,,146229,8990,
Misc,project.sales.zipcodes.csv,52338,,,,,,,,,,,,24968,1259,
Vodka,project.sales.zipcodes.csv,52338,,,,,,,,,,,,21941,1652,
Whisky,project.sales.zipcodes.csv,52338,,,,,,,,,,,,137308,4466,
Amaretto,project.sales.zipcodes.csv,52338,,,,,,,,,,,,175,17,
Tequila,project.sales.zipcodes.csv,52338,,,,,,,,,,,,3272,167,
Rum,project.sales.zipcodes.csv,52338,,,,,,,,,,,,19326,957,
Brandy,project.sales.zipcodes.csv,52338,,,,,,,,,,,,10043,280,
Gin,project.sales.zipcodes.csv,52338,,,,,,,,,,,,5689,258,
Schnapps,project.sales.zipcodes.csv,52338,,,,,,,,,,,,3067,232,
Distilled Spirits,project.sales.zipcodes.csv,52338,,,,,,,,,,,,861,40,
Brandy,project.sales.zipcodes.csv,50156,,,,,,,,,,,,1493,138,
Rum,project.sales.zipcodes.csv,50156,,,,,,,,,,,,12487,876,
Misc,project.sales.zipcodes.csv,50156,,,,,,,,,,,,4642,339,
Whisky,project.sales.zipcodes.csv,50156,,,,,,,,,,,,31737,2191,
Gin,project.sales.zipcodes.csv,50156,,,,,,,,,,,,1543,142,
Vodka,project.sales.zipcodes.csv,50156,,,,,,,,,,,,19182,1962,
Tequila,project.sales.zipcodes.csv,50156,,,,,,,,,,,,4913,403,
Schnapps,project.sales.zipcodes.csv,50156,,,,,,,,,,,,2423,257,
Amaretto,project.sales.zipcodes.csv,50156,,,,,,,,,,,,228,35,
Distilled Spirits,project.sales.zipcodes.csv,50156,,,,,,,,,,,,252,12,
Whisky,project.sales.zipcodes.csv,51230,,,,,,,,,,,,57,6,
Vodka,project.sales.zipcodes.csv,51230,,,,,,,,,,,,9,0,
Rum,project.sales.zipcodes.csv,51230,,,,,,,,,,,,85,7,
Amaretto,project.sales.zipcodes.csv,51230,,,,,,,,,,,,2,0,
Misc,project.sales.zipcodes.csv,50517,,,,,,,,,,,,30033,1446,
Vodka,project.sales.zipcodes.csv,50517,,,,,,,,,,,,45493,3744,
Tequila,project.sales.zipcodes.csv,50517,,,,,,,,,,,,10915,562,
Whisky,project.sales.zipcodes.csv,50517,,,,,,,,,,,,133312,8813,
Amaretto,project.sales.zipcodes.csv,50517,,,,,,,,,,,,1210,138,
Rum,project.sales.zipcodes.csv,50517,,,,,,,,,,,,52973,3357,
Schnapps,project.sales.zipcodes.csv,50517,,,,,,,,,,,,18487,1277,
Brandy,project.sales.zipcodes.csv,50517,,,,,,,,,,,,5192,423,
Distilled Spirits,project.sales.zipcodes.csv,50517,,,,,,,,,,,,1259,53,
Gin,project.sales.zipcodes.csv,50517,,,,,,,,,,,,3731,299,
Rum,project.sales.zipcodes.csv,50569,,,,,,,,,,,,2780,178,
Whisky,project.sales.zipcodes.csv,50569,,,,,,,,,,,,8532,685,
Gin,project.sales.zipcodes.csv,50569,,,,,,,,,,,,19,1,
Vodka,project.sales.zipcodes.csv,50569,,,,,,,,,,,,2965,320,
Misc,project.sales.zipcodes.csv,50569,,,,,,,,,,,,894,53,
Brandy,project.sales.zipcodes.csv,50569,,,,,,,,,,,,142,12,
Tequila,project.sales.zipcodes.csv,50569,,,,,,,,,,,,297,20,
Schnapps,project.sales.zipcodes.csv,50569,,,,,,,,,,,,345,24,
Amaretto,project.sales.zipcodes.csv,50569,,,,,,,,,,,,22,4,
Whisky,project.sales.zipcodes.csv,51053,,,,,,,,,,,,2797,244,
Gin,project.sales.zipcodes.csv,51053,,,,,,,,,,,,248,32,
Vodka,project.sales.zipcodes.csv,51053,,,,,,,,,,,,1783,259,
Misc,project.sales.zipcodes.csv,51053,,,,,,,,,,,,528,48,
Rum,project.sales.zipcodes.csv,51053,,,,,,,,,,,,2384,187,
Brandy,project.sales.zipcodes.csv,51053,,,,,,,,,,,,49,5,
